condition,method,status,metric,mean,std_population,std_sample,n
aniso_k3,tflow,complete,nfe,512,0.0,0.0,3
aniso_k3,tflow,complete,q950_err,0.09538608068736171,0.013211576502619353,0.016180810564580678,3
aniso_k3,tflow,complete,q990_err,0.13496523709227043,0.027032101434615815,0.03310742759498293,3
aniso_k3,tflow,complete,q995_err,0.15172255029921022,0.04321304903319266,0.052924960180595976,3
aniso_k3,tflow,complete,radial_w1,1.1935277382532756,0.1698339282550583,0.20800323261866974,3
aniso_k3,tflow,complete,sample_time_s,0.4202594968179862,0.0008105241738472279,0.0009926853250582972,3
aniso_k3,tflow,complete,sliced_w1,0.5166017909844717,0.15190854277276086,0.18604920868150873,3
aniso_k3,tflow,complete,tail_exc_95,0.11126666963100429,0.025888780309454802,0.03170715091058832,3
aniso_k3,tflow,complete,tail_exc_99,0.0474666659037272,0.010623975473100924,0.013011659474470387,3
aniso_k3,tflow,complete,total_train_time_s,33.774583833913006,0.9868342393590938,1.20862017356867,3
aniso_k30,A,complete,angular_sw_bin0,0.009323290238777796,0.0005110984105330668,0.0006259651570767666,3
aniso_k30,A,complete,angular_sw_bin1,0.007834160389999548,0.0007377021302894989,0.0009034969006867136,3
aniso_k30,A,complete,angular_sw_bin2,0.00785147569452723,0.0001551415401175395,0.00019000880559874895,3
aniso_k30,A,complete,angular_sw_bin3,0.008078167835871378,0.00038203956974572605,0.0004679010037147273,3
aniso_k30,A,complete,angular_sw_mean,0.008271773539793989,0.0003650452179992304,0.00044708725857058203,3
aniso_k30,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k30,A,complete,inf_rate,0.0,0.0,0.0,3
aniso_k30,A,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k30,A,complete,ks_stat,0.012799978256225586,0.0,0.0,3
aniso_k30,A,complete,mmd,0.0003192027409871419,6.768962906568059e-05,8.290252604459135e-05,3
aniso_k30,A,complete,nan_rate,0.0,0.0,0.0,3
aniso_k30,A,complete,nfe,512,0.0,0.0,3
aniso_k30,A,complete,q950_err,0.006984009734667787,3.900236649538513e-08,4.776794833735809e-08,3
aniso_k30,A,complete,q990_err,0.00547969106472784,8.913627749595423e-08,1.0916919871810745e-07,3
aniso_k30,A,complete,q995_err,0.016515786799345206,1.1551208853768436e-07,1.4147283802026008e-07,3
aniso_k30,A,complete,radial_w1,0.25316862265268963,5.6195798014525375e-08,6.882551541204759e-08,3
aniso_k30,A,complete,sample_time_s,0.1873817890882492,0.00022580542781484508,0.0002765540396486152,3
aniso_k30,A,complete,sliced_w1,0.34035995602607727,0.036014548099405,0.044108633080231975,3
aniso_k30,A,complete,tail_exc_95,0.003100001066923097,0.0,0.0,3
aniso_k30,A,complete,tail_exc_99,0.0008000002801418216,0.0,0.0,3
aniso_k30,A,complete,total_train_time_s,27.822491919000942,2.01411609771243,2.4667783610605394,3
aniso_k30,B,complete,angular_sw_bin0,0.008867908890048662,0.0003928600386194139,0.0004811533174738288,3
aniso_k30,B,complete,angular_sw_bin1,0.007787812811632951,0.00040516610716161995,0.000496225111807889,3
aniso_k30,B,complete,angular_sw_bin2,0.007408610700319211,0.00011278103897790381,0.00013812799907840257,3
aniso_k30,B,complete,angular_sw_bin3,0.007555146391193072,0.0006303096962439514,0.0007719685678631698,3
aniso_k30,B,complete,angular_sw_mean,0.007904869698298475,0.00012026886697454987,0.0001472986780151572,3
aniso_k30,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k30,B,complete,inf_rate,0.0,0.0,0.0,3
aniso_k30,B,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k30,B,complete,ks_stat,0.012799978256225586,0.0,0.0,3
aniso_k30,B,complete,mmd,0.000225067138671875,4.057332724971103e-05,4.969197446437619e-05,3
aniso_k30,B,complete,nan_rate,0.0,0.0,0.0,3
aniso_k30,B,complete,nfe,512,0.0,0.0,3
aniso_k30,B,complete,q950_err,0.006983954576992125,1.1700709948574651e-07,1.4330384501157348e-07,3
aniso_k30,B,complete,q990_err,0.00547969106472784,8.913627749595423e-08,1.0916919871810745e-07,3
aniso_k30,B,complete,q995_err,0.01651571883799211,8.476269961049395e-08,1.0381268163325831e-07,3
aniso_k30,B,complete,radial_w1,0.25316863258679706,1.4048949503631344e-08,1.7206378853011898e-08,3
aniso_k30,B,complete,sample_time_s,0.2930602903167407,0.0015158063256156846,0.0018564760233207387,3
aniso_k30,B,complete,sliced_w1,0.30045175552368164,0.012010331505284787,0.014709591914810366,3
aniso_k30,B,complete,tail_exc_95,0.003100001066923097,0.0,0.0,3
aniso_k30,B,complete,tail_exc_99,0.0008000002801418216,0.0,0.0,3
aniso_k30,B,complete,total_train_time_s,29.131106689572334,0.5514269435712725,0.6753573210860552,3
aniso_k30,C,complete,angular_sw_bin0,0.011369126538435618,0.00010155752501801388,0.00012438205791703548,3
aniso_k30,C,complete,angular_sw_bin1,0.008314590435475111,0.0004062972615204151,0.0004976104873075756,3
aniso_k30,C,complete,angular_sw_bin2,0.007428101108719905,0.00026032737677191773,0.00031883461958423216,3
aniso_k30,C,complete,angular_sw_bin3,0.011022874154150486,0.0004298302111986899,0.000526432346734759,3
aniso_k30,C,complete,angular_sw_mean,0.00953367305919528,0.000266097171190123,0.0003259011457069128,3
aniso_k30,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k30,C,complete,inf_rate,0.0,0.0,0.0,3
aniso_k30,C,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k30,C,complete,ks_stat,0.012799978256225586,0.0,0.0,3
aniso_k30,C,complete,mmd,0.0002722740173339844,7.922698769925838e-05,9.703284686047121e-05,3
aniso_k30,C,complete,nan_rate,0.0,0.0,0.0,3
aniso_k30,C,complete,nfe,512,0.0,0.0,3
aniso_k30,C,complete,q950_err,0.006983954576992125,0.0,0.0,3
aniso_k30,C,complete,q990_err,0.0054796672420556174,1.5438856142028336e-07,1.890865988010174e-07,3
aniso_k30,C,complete,q995_err,0.01651576414556084,1.1098042487825499e-07,1.359227061945023e-07,3
aniso_k30,C,complete,radial_w1,0.25316864252090454,2.4333494333259047e-08,2.9802322387695312e-08,3
aniso_k30,C,complete,sample_time_s,0.25548700739940006,0.006707782381882805,0.008215322070621823,3
aniso_k30,C,complete,sliced_w1,0.3529204527537028,0.031064380609056006,0.038045940833897667,3
aniso_k30,C,complete,tail_exc_95,0.003100001066923097,0.0,0.0,3
aniso_k30,C,complete,tail_exc_99,0.0008000002801418216,0.0,0.0,3
aniso_k30,C,complete,total_train_time_s,29.388148692746956,2.0620678724470825,2.52550705124093,3
aniso_k30,tflow,complete,angular_sw_bin0,0.06762711827953656,0.010551747021829351,0.012923198049206972,3
aniso_k30,tflow,complete,angular_sw_bin1,0.08746366699536641,0.022956152543548252,0.028115430094593705,3
aniso_k30,tflow,complete,angular_sw_bin2,0.09829746186733246,0.014315844739551708,0.017533257424404213,3
aniso_k30,tflow,complete,angular_sw_bin3,0.09287412961324056,0.007603145062959611,0.009311912922306063,3
aniso_k30,tflow,complete,angular_sw_mean,0.086565594188869,0.013378295629446296,0.016384998960124863,3
aniso_k30,tflow,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k30,tflow,complete,inf_rate,0.0,0.0,0.0,3
aniso_k30,tflow,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k30,tflow,complete,ks_stat,0.6158666809399923,0.0504984461412556,0.061847712924747174,3
aniso_k30,tflow,complete,mmd,0.0839155912399292,0.016967757928571154,0.020781174502031492,3
aniso_k30,tflow,complete,n_params,41504,0.0,0.0,3
aniso_k30,tflow,complete,nan_rate,0.0,0.0,0.0,3
aniso_k30,tflow,complete,nfe,512,0.0,0.0,3
aniso_k30,tflow,complete,q950_err,0.3133211771331908,0.029928882019282167,0.03665524475959978,3
aniso_k30,tflow,complete,q990_err,0.2762680993049972,0.021917233492067294,0.026843019314501386,3
aniso_k30,tflow,complete,q995_err,0.2554807036763785,0.021894703387106525,0.02681542568399877,3
aniso_k30,tflow,complete,radial_w1,21.518773396809895,1.9918943744871125,2.439562419506848,3
aniso_k30,tflow,complete,sample_time_s,0.4215192422270775,0.0030487122114825124,0.0037338946453621164,3
aniso_k30,tflow,complete,sliced_w1,4.8302890459696455,0.46419294007416506,0.5685179226920168,3
aniso_k30,tflow,complete,tail_exc_95,0.04753333333258832,0.0004496913166133124,0.0005507571337314857,3
aniso_k30,tflow,complete,tail_exc_99,0.008533333341280628,0.00018856176239390898,0.00023094005143249944,3
aniso_k30,tflow,complete,total_train_time_s,31.957583777606487,0.8915095061379452,1.0918716954392969,3
aniso_k300,A,complete,angular_sw_bin0,0.013320958862702051,0.0007933145512788163,0.00097160792807905,3
aniso_k300,A,complete,angular_sw_bin1,0.012669876217842102,0.002411696928428892,0.0029537134444441336,3
aniso_k300,A,complete,angular_sw_bin2,0.013487572781741619,0.0026438241751602994,0.0032380100993886747,3
aniso_k300,A,complete,angular_sw_bin3,0.013757042586803436,0.0012432973882178962,0.0015227220998344259,3
aniso_k300,A,complete,angular_sw_mean,0.013308862612272302,0.0017053829039176723,0.0020886589653320645,3
aniso_k300,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k300,A,complete,inf_rate,0.0,0.0,0.0,3
aniso_k300,A,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k300,A,complete,ks_stat,0.009999990463256836,0.0,0.0,3
aniso_k300,A,complete,mmd,0.0016512870788574219,0.000293218360351659,0.0003591176830385452,3
aniso_k300,A,complete,nan_rate,0.0,0.0,0.0,3
aniso_k300,A,complete,nfe,512,0.0,0.0,3
aniso_k300,A,complete,q950_err,0.005736564017691517,3.6338224438715966e-08,4.450505401679389e-08,3
aniso_k300,A,complete,q990_err,0.038335134751631486,1.1305190221060449e-07,1.3845973743350128e-07,3
aniso_k300,A,complete,q995_err,0.059916483289010454,5.925967857438084e-08,7.257798741428697e-08,3
aniso_k300,A,complete,radial_w1,3.2963573932647705,3.8933590933214475e-07,4.76837158203125e-07,3
aniso_k300,A,complete,sample_time_s,0.19872799267371496,0.007703319501124667,0.00943460105169325,3
aniso_k300,A,complete,sliced_w1,6.040782610575358,0.5216605744953029,0.6389011132203122,3
aniso_k300,A,complete,tail_exc_95,0.0022000007331370863,0.0,0.0,3
aniso_k300,A,complete,tail_exc_99,0.005100000426173201,0.0,0.0,3
aniso_k300,A,complete,total_train_time_s,27.99104120830695,2.268465520766864,2.7782915124878667,3
aniso_k300,B,complete,angular_sw_bin0,0.00879132840782404,0.0002994762550099902,0.00036678200742704516,3
aniso_k300,B,complete,angular_sw_bin1,0.006833981877813737,0.0003495114605824102,0.0004280623688408904,3
aniso_k300,B,complete,angular_sw_bin2,0.007564404824127753,0.00021426280871134762,0.0002624172760991801,3
aniso_k300,B,complete,angular_sw_bin3,0.007071029394865036,0.0010037394327867166,0.0012293247225190337,3
aniso_k300,B,complete,angular_sw_mean,0.007565186126157641,0.00024382043565546478,0.00029861782810949346,3
aniso_k300,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k300,B,complete,inf_rate,0.0,0.0,0.0,3
aniso_k300,B,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k300,B,complete,ks_stat,0.009999990463256836,0.0,0.0,3
aniso_k300,B,complete,mmd,0.00024310747782389322,7.537675009945554e-05,9.231728810647363e-05,3
aniso_k300,B,complete,nan_rate,0.0,0.0,0.0,3
aniso_k300,B,complete,nfe,512,0.0,0.0,3
aniso_k300,B,complete,q950_err,0.005736641102706268,3.633822443830709e-08,4.4505054016293113e-08,3
aniso_k300,B,complete,q990_err,0.038335179094235755,3.135495617080952e-08,3.840182176290702e-08,3
aniso_k300,B,complete,q995_err,0.059916483289010454,2.3703871429752337e-07,2.903119496571479e-07,3
aniso_k300,B,complete,radial_w1,3.2963569164276123,5.150429962800233e-07,6.307962682401158e-07,3
aniso_k300,B,complete,sample_time_s,0.282240887482961,0.0005298722031718687,0.0006489582633277082,3
aniso_k300,B,complete,sliced_w1,2.5119043986002603,0.34293687635828346,0.42001018053085915,3
aniso_k300,B,complete,tail_exc_95,0.0022000007331370863,0.0,0.0,3
aniso_k300,B,complete,tail_exc_99,0.005100000426173201,0.0,0.0,3
aniso_k300,B,complete,total_train_time_s,28.228965528309345,1.1499661299997657,1.4084151199912465,3
aniso_k300,C,complete,angular_sw_bin0,0.013421509725352129,0.000250284014485722,0.0003065340631326862,3
aniso_k300,C,complete,angular_sw_bin1,0.00824949579934279,0.00017767609660857743,0.00021760788809023173,3
aniso_k300,C,complete,angular_sw_bin2,0.008516833186149597,0.0006317533747041721,0.0007737367056532636,3
aniso_k300,C,complete,angular_sw_bin3,0.013381877914071083,0.00038439809018050373,0.0004707895895212935,3
aniso_k300,C,complete,angular_sw_mean,0.0108924291562289,0.0002864910392653781,0.00035087843103991817,3
aniso_k300,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k300,C,complete,inf_rate,0.0,0.0,0.0,3
aniso_k300,C,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k300,C,complete,ks_stat,0.009999990463256836,0.0,0.0,3
aniso_k300,C,complete,mmd,0.00045541922251383465,0.000122050804907359,0.0001494810973595033,3
aniso_k300,C,complete,nan_rate,0.0,0.0,0.0,3
aniso_k300,C,complete,nfe,512,0.0,0.0,3
aniso_k300,C,complete,q950_err,0.005736718187721018,3.6338224438715966e-08,4.450505401679389e-08,3
aniso_k300,C,complete,q990_err,0.03833522343684002,5.430837715410459e-08,6.651390639308974e-08,3
aniso_k300,C,complete,q995_err,0.05991639948316931,2.3703871429425234e-07,2.903119496531417e-07,3
aniso_k300,C,complete,radial_w1,3.296356280644735,2.9736021254650284e-07,3.6419039527224225e-07,3
aniso_k300,C,complete,sample_time_s,0.2510409280657768,0.0051610794737147764,0.006321005616276574,3
aniso_k300,C,complete,sliced_w1,3.7402467727661133,0.40555479692990254,0.4967011576081555,3
aniso_k300,C,complete,tail_exc_95,0.0022000007331370863,0.0,0.0,3
aniso_k300,C,complete,tail_exc_99,0.005100000426173201,0.0,0.0,3
aniso_k300,C,complete,total_train_time_s,29.493296136458714,1.4266753354768293,1.7473133002661214,3
aniso_k300,tflow,complete,angular_sw_bin0,0.06695238128304482,0.0055726164448807285,0.006825033411100102,3
aniso_k300,tflow,complete,angular_sw_bin1,0.06932635729511578,0.007167857423303668,0.008778796618057296,3
aniso_k300,tflow,complete,angular_sw_bin2,0.06891653314232826,0.008984414561117166,0.011003615656184162,3
aniso_k300,tflow,complete,angular_sw_bin3,0.07060331106185913,0.0010510959016937515,0.00128732431494014,3
aniso_k300,tflow,complete,angular_sw_mean,0.068949645695587,0.005302295391887692,0.006493959087817707,3
aniso_k300,tflow,complete,exploding_norm_rate,0.0,0.0,0.0,3
aniso_k300,tflow,complete,inf_rate,0.0,0.0,0.0,3
aniso_k300,tflow,complete,invalid_rate,0.0,0.0,0.0,3
aniso_k300,tflow,complete,ks_stat,0.7657000025113424,0.0029810587429666994,0.003651036406765522,3
aniso_k300,tflow,complete,mmd,0.25794140497843426,0.00692767251022159,0.008484631377574388,3
aniso_k300,tflow,complete,n_params,41504,0.0,0.0,3
aniso_k300,tflow,complete,nan_rate,0.0,0.0,0.0,3
aniso_k300,tflow,complete,nfe,512,0.0,0.0,3
aniso_k300,tflow,complete,q950_err,3.991481232239929,0.823683543963798,1.00880219611931,3
aniso_k300,tflow,complete,q990_err,5.511160700923539,1.3152077632312626,1.6107939628318924,3
aniso_k300,tflow,complete,q995_err,6.265110434099585,1.636492603629582,2.004285923365599,3
aniso_k300,tflow,complete,radial_w1,1237.1067708333333,168.35944817432525,206.1973707018229,3
aniso_k300,tflow,complete,sample_time_s,0.41907620554169017,0.0022137911964339022,0.0027113294141642716,3
aniso_k300,tflow,complete,sliced_w1,191.46593729654947,20.27319321335271,24.829489414784497,3
aniso_k300,tflow,complete,tail_exc_95,0.7618000030517578,0.0019949841832238037,0.002443346646910692,3
aniso_k300,tflow,complete,tail_exc_99,0.7427666687965393,0.008674247756630652,0.010623740453113387,3
aniso_k300,tflow,complete,total_train_time_s,32.39619946231445,1.3605293853111136,1.6663013870373375,3
audiomnist_stft,A,complete,PIT,0.49250116666666666,2.054804667649375e-06,2.5166114784150712e-06,3
audiomnist_stft,A,complete,angular_sw_bin0,0.0006983210526717206,1.0675754636237609e-05,1.307507573896699e-05,3
audiomnist_stft,A,complete,angular_sw_bin1,0.0007501642879409095,9.483602397835016e-06,1.1614993399065413e-05,3
audiomnist_stft,A,complete,angular_sw_bin2,0.0007265480817295611,2.2109958636133844e-06,2.70790584462851e-06,3
audiomnist_stft,A,complete,angular_sw_bin3,0.0007560365096045037,5.456807266479047e-06,6.68319671379257e-06,3
audiomnist_stft,A,complete,angular_sw_mean,0.0007327674829866737,2.3377298147165916e-06,2.863122601273355e-06,3
audiomnist_stft,A,complete,cov<q10,0.0975,0.0,0.0,3
audiomnist_stft,A,complete,cov>q90,0.1055,0.0,0.0,3
audiomnist_stft,A,complete,cov>q95,0.05,0.0,0.0,3
audiomnist_stft,A,complete,cov>q99,0.0145,0.0,0.0,3
audiomnist_stft,A,complete,digit_acc,0.7883333333333333,0.01133088208785572,0.013877439725444113,3
audiomnist_stft,A,complete,energy_KS,0.021833333333333333,0.0,0.0,3
audiomnist_stft,A,complete,nfe,160,0.0,0.0,3
audiomnist_stft,A,complete,radial_w1,0.0486861978835529,5.907838034611023e-06,7.235594333902015e-06,3
audiomnist_stft,A,complete,sample_time_s,873.5442486554384,3.2820619022483193,4.019688482368352,3
audiomnist_stft,A,complete,total_train_time_s,8903.60055886954,19.48965490482415,23.869854889875306,3
audiomnist_stft,B,complete,PIT,0.49249105555555556,1.701488092360239e-06,2.0838888148520613e-06,3
audiomnist_stft,B,complete,angular_sw_bin0,0.0006917921709828079,1.0800467209275428e-05,1.322781682319311e-05,3
audiomnist_stft,B,complete,angular_sw_bin1,0.000756186549551785,9.955782516546102e-06,1.2193293577829886e-05,3
audiomnist_stft,B,complete,angular_sw_bin2,0.000723336338220785,1.1361435945937343e-06,1.3914860406430809e-06,3
audiomnist_stft,B,complete,angular_sw_bin3,0.0007462166637803117,1.07531584941201e-05,1.3169875716934495e-05,3
audiomnist_stft,B,complete,angular_sw_mean,0.0007293829306339225,3.0394641566556e-06,3.722568137642507e-06,3
audiomnist_stft,B,complete,cov<q10,0.0975,0.0,0.0,3
audiomnist_stft,B,complete,cov>q90,0.1055,0.0,0.0,3
audiomnist_stft,B,complete,cov>q95,0.05,0.0,0.0,3
audiomnist_stft,B,complete,cov>q99,0.0145,0.0,0.0,3
audiomnist_stft,B,complete,digit_acc,0.7765,0.013496913227351937,0.016530275254816585,3
audiomnist_stft,B,complete,energy_KS,0.021833333333333333,0.0,0.0,3
audiomnist_stft,B,complete,nfe,160,0.0,0.0,3
audiomnist_stft,B,complete,radial_w1,0.04870265772276446,2.50649462649982e-06,3.0698164389762312e-06,3
audiomnist_stft,B,complete,sample_time_s,876.7437753453851,7.972498233425283,9.76427632356612,3
audiomnist_stft,B,complete,total_train_time_s,8921.076882777115,13.508624369844561,16.544618416522564,3
audiomnist_stft,C,complete,PIT,0.4924902222222222,1.3630937940289652e-06,1.669442133462678e-06,3
audiomnist_stft,C,complete,angular_sw_bin0,0.0006954165097946922,8.194116349395033e-06,1.0035701974507537e-05,3
audiomnist_stft,C,complete,angular_sw_bin1,0.0007588378308961788,6.493261629204863e-06,7.95258887897245e-06,3
audiomnist_stft,C,complete,angular_sw_bin2,0.0007176952785812318,5.724890573928346e-06,7.011530369696793e-06,3
audiomnist_stft,C,complete,angular_sw_bin3,0.000750635052099824,2.216546954641588e-06,2.7147045148959297e-06,3
audiomnist_stft,C,complete,angular_sw_mean,0.0007306461678429818,2.7446474602737316e-06,3.3614929007482033e-06,3
audiomnist_stft,C,complete,cov<q10,0.0975,0.0,0.0,3
audiomnist_stft,C,complete,cov>q90,0.1055,0.0,0.0,3
audiomnist_stft,C,complete,cov>q95,0.05,0.0,0.0,3
audiomnist_stft,C,complete,cov>q99,0.0145,0.0,0.0,3
audiomnist_stft,C,complete,digit_acc,0.7868333333333334,0.008209073570683194,0.010054020754570481,3
audiomnist_stft,C,complete,energy_KS,0.021833333333333333,0.0,0.0,3
audiomnist_stft,C,complete,nfe,160,0.0,0.0,3
audiomnist_stft,C,complete,radial_w1,0.04870410883426658,2.528723152688438e-06,3.0970407124243347e-06,3
audiomnist_stft,C,complete,sample_time_s,869.892659522593,2.903130222982137,3.5555938515792924,3
audiomnist_stft,C,complete,total_train_time_s,8906.956527066728,11.778194374346237,14.425283154233819,3
