condition,contrast,status,metric,seed,delta,mean_delta,std_population,seeds_favor_B
aniso_k100,B-A,complete,mmd,77395,-0.0004984140396118164,-0.00025471051534016925,0.00017280633693031387,3
aniso_k100,B-A,complete,mmd,65457,-0.00014865398406982422,-0.00025471051534016925,0.00017280633693031387,3
aniso_k100,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
aniso_k100,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
aniso_k100,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
aniso_k100,B-A,complete,nfe,8925,0,0,0.0,
aniso_k100,B-A,complete,nfe,77395,0,0,0.0,
aniso_k100,B-A,complete,nfe,65457,0,0,0.0,
aniso_k100,B-A,complete,q950_err,8925,1.073572111522092e-07,3.57857370507364e-08,5.0608674676668776e-08,0
aniso_k100,B-A,complete,q950_err,77395,0.0,3.57857370507364e-08,5.0608674676668776e-08,0
aniso_k100,B-A,complete,q950_err,65457,0.0,3.57857370507364e-08,5.0608674676668776e-08,0
aniso_k100,B-A,complete,q990_err,8925,0.0,3.085419277319354e-08,4.363441787592424e-08,0
aniso_k100,B-A,complete,q990_err,77395,0.0,3.085419277319354e-08,4.363441787592424e-08,0
aniso_k100,B-A,complete,q990_err,65457,9.256257831958062e-08,3.085419277319354e-08,4.363441787592424e-08,0
aniso_k100,B-A,complete,q995_err,8925,8.764160473219429e-08,-1.1685547297510257e-07,1.48962084243221e-07,2
aniso_k100,B-A,complete,q995_err,77395,-2.6292481419484814e-07,-1.1685547297510257e-07,1.48962084243221e-07,2
aniso_k100,B-A,complete,q995_err,65457,-1.7528320946265386e-07,-1.1685547297510257e-07,1.48962084243221e-07,2
aniso_k100,B-A,complete,radial_w1,8925,1.7881393432617188e-07,1.9868214925130207e-08,1.2247590229846988e-07,1
aniso_k100,B-A,complete,radial_w1,77395,0.0,1.9868214925130207e-08,1.2247590229846988e-07,1
aniso_k100,B-A,complete,radial_w1,65457,-1.1920928955078125e-07,1.9868214925130207e-08,1.2247590229846988e-07,1
aniso_k100,B-A,complete,sample_time_s,8925,0.09947837144136429,0.09692281732956569,0.0018178669608613493,
aniso_k100,B-A,complete,sample_time_s,77395,0.09540251642465591,0.09692281732956569,0.0018178669608613493,
aniso_k100,B-A,complete,sample_time_s,65457,0.09588756412267685,0.09692281732956569,0.0018178669608613493,
aniso_k100,B-A,complete,sliced_w1,8925,-0.24725991487503052,-0.2747124632199605,0.13937467020662997,3
aniso_k100,B-A,complete,sliced_w1,77395,-0.45747339725494385,-0.2747124632199605,0.13937467020662997,3
aniso_k100,B-A,complete,sliced_w1,65457,-0.11940407752990723,-0.2747124632199605,0.13937467020662997,3
aniso_k100,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
aniso_k100,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
aniso_k100,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
aniso_k100,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
aniso_k100,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
aniso_k100,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
aniso_k100,B-A,complete,total_train_time_s,8925,-2.5862469747662544,-1.4690627306699753,1.346457736256953,
aniso_k100,B-A,complete,total_train_time_s,77395,-2.245890833437443,-1.4690627306699753,1.346457736256953,
aniso_k100,B-A,complete,total_train_time_s,65457,0.42494961619377136,-1.4690627306699753,1.346457736256953,
aniso_k100,B-C,complete,angular_sw_bin0,8925,-0.0036738160997629166,-0.00339525348196427,0.00033218471068878074,3
aniso_k100,B-C,complete,angular_sw_bin0,77395,-0.003583572804927826,-0.00339525348196427,0.00033218471068878074,3
aniso_k100,B-C,complete,angular_sw_bin0,65457,-0.0029283715412020683,-0.00339525348196427,0.00033218471068878074,3
aniso_k100,B-C,complete,angular_sw_bin1,8925,-3.7622638046741486e-05,-0.00032297025124231976,0.0002711607826215815,3
aniso_k100,B-C,complete,angular_sw_bin1,77395,-0.0006875107064843178,-0.00032297025124231976,0.0002711607826215815,3
aniso_k100,B-C,complete,angular_sw_bin1,65457,-0.00024377740919589996,-0.00032297025124231976,0.0002711607826215815,3
aniso_k100,B-C,complete,angular_sw_bin2,8925,0.0002395203337073326,0.00020976380134622255,0.0004170872276766473,1
aniso_k100,B-C,complete,angular_sw_bin2,77395,0.0007050605490803719,0.00020976380134622255,0.0004170872276766473,1
aniso_k100,B-C,complete,angular_sw_bin2,65457,-0.0003152894787490368,0.00020976380134622255,0.0004170872276766473,1
aniso_k100,B-C,complete,angular_sw_bin3,8925,-0.004473750479519367,-0.0026910891756415367,0.0014267070216275126,3
aniso_k100,B-C,complete,angular_sw_bin3,77395,-0.0009813280776143074,-0.0026910891756415367,0.0014267070216275126,3
aniso_k100,B-C,complete,angular_sw_bin3,65457,-0.0026181889697909355,-0.0026910891756415367,0.0014267070216275126,3
aniso_k100,B-C,complete,angular_sw_mean,8925,-0.001986417220905423,-0.0015498872768754761,0.00034723653124621565,3
aniso_k100,B-C,complete,angular_sw_mean,77395,-0.0011368377599865198,-0.0015498872768754761,0.00034723653124621565,3
aniso_k100,B-C,complete,angular_sw_mean,65457,-0.0015264068497344851,-0.0015498872768754761,0.00034723653124621565,3
aniso_k100,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
aniso_k100,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
aniso_k100,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
aniso_k100,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
aniso_k100,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
aniso_k100,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
aniso_k100,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
aniso_k100,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
aniso_k100,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
aniso_k100,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
aniso_k100,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
aniso_k100,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
aniso_k100,B-C,complete,mmd,8925,-5.0187110900878906e-05,4.3670336405436196e-05,8.846803658244396e-05,1
aniso_k100,B-C,complete,mmd,77395,0.00016224384307861328,4.3670336405436196e-05,8.846803658244396e-05,1
aniso_k100,B-C,complete,mmd,65457,1.895427703857422e-05,4.3670336405436196e-05,8.846803658244396e-05,1
aniso_k100,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
aniso_k100,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
aniso_k100,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
aniso_k100,B-C,complete,nfe,8925,0,0,0.0,
aniso_k100,B-C,complete,nfe,77395,0,0,0.0,
aniso_k100,B-C,complete,nfe,65457,0,0,0.0,
aniso_k100,B-C,complete,q950_err,8925,0.0,0.0,8.765679584300655e-08,1
aniso_k100,B-C,complete,q950_err,77395,1.0735721115134184e-07,0.0,8.765679584300655e-08,1
aniso_k100,B-C,complete,q950_err,65457,-1.0735721115134184e-07,0.0,8.765679584300655e-08,1
aniso_k100,B-C,complete,q990_err,8925,0.0,0.0,7.557702871979244e-08,1
aniso_k100,B-C,complete,q990_err,77395,-9.256257831958062e-08,0.0,7.557702871979244e-08,1
aniso_k100,B-C,complete,q990_err,65457,9.256257831958062e-08,0.0,7.557702871979244e-08,1
aniso_k100,B-C,complete,q995_err,8925,8.764160473219429e-08,5.782411586589357e-19,7.155907061014765e-08,1
aniso_k100,B-C,complete,q995_err,77395,-8.764160473045957e-08,5.782411586589357e-19,7.155907061014765e-08,1
aniso_k100,B-C,complete,q995_err,65457,0.0,5.782411586589357e-19,7.155907061014765e-08,1
aniso_k100,B-C,complete,radial_w1,8925,-2.980232238769531e-07,-2.582867940266927e-07,1.0130841560349434e-07,3
aniso_k100,B-C,complete,radial_w1,77395,-1.1920928955078125e-07,-2.582867940266927e-07,1.0130841560349434e-07,3
aniso_k100,B-C,complete,radial_w1,65457,-3.5762786865234375e-07,-2.582867940266927e-07,1.0130841560349434e-07,3
aniso_k100,B-C,complete,sample_time_s,8925,0.04010293632745743,0.03459582726160685,0.004575951888018004,
aniso_k100,B-C,complete,sample_time_s,77395,0.03478553891181946,0.03459582726160685,0.004575951888018004,
aniso_k100,B-C,complete,sample_time_s,65457,0.02889900654554367,0.03459582726160685,0.004575951888018004,
aniso_k100,B-C,complete,sliced_w1,8925,-0.19246584177017212,-0.056704858938852944,0.11415569647504249,2
aniso_k100,B-C,complete,sliced_w1,77395,0.08683276176452637,-0.056704858938852944,0.11415569647504249,2
aniso_k100,B-C,complete,sliced_w1,65457,-0.06448149681091309,-0.056704858938852944,0.11415569647504249,2
aniso_k100,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
aniso_k100,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
aniso_k100,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
aniso_k100,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
aniso_k100,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
aniso_k100,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
aniso_k100,B-C,complete,total_train_time_s,8925,1.1701486557722092,0.40032024929920834,0.6213197953741676,
aniso_k100,B-C,complete,total_train_time_s,77395,0.3822583332657814,0.40032024929920834,0.6213197953741676,
aniso_k100,B-C,complete,total_train_time_s,65457,-0.3514462411403656,0.40032024929920834,0.6213197953741676,
aniso_k3,B-A,complete,angular_sw_bin0,8925,0.0002242065966129303,0.0005053256948788961,0.00028789779354996165,0
aniso_k3,B-A,complete,angular_sw_bin0,77395,0.00039082299917936325,0.0005053256948788961,0.00028789779354996165,0
aniso_k3,B-A,complete,angular_sw_bin0,65457,0.0009009474888443947,0.0005053256948788961,0.00028789779354996165,0
aniso_k3,B-A,complete,angular_sw_bin1,8925,4.759663715958595e-05,0.00016204205652077994,9.154383547977486e-05,0
aniso_k3,B-A,complete,angular_sw_bin1,77395,0.00016685202717781067,0.00016204205652077994,9.154383547977486e-05,0
aniso_k3,B-A,complete,angular_sw_bin1,65457,0.00027167750522494316,0.00016204205652077994,9.154383547977486e-05,0
aniso_k3,B-A,complete,angular_sw_bin2,8925,0.00020476104691624641,0.00015971685449282327,0.0001910985208810834,1
aniso_k3,B-A,complete,angular_sw_bin2,77395,-9.357836097478867e-05,0.00015971685449282327,0.0001910985208810834,1
aniso_k3,B-A,complete,angular_sw_bin2,65457,0.0003679678775370121,0.00015971685449282327,0.0001910985208810834,1
aniso_k3,B-A,complete,angular_sw_bin3,8925,0.0007225088775157928,0.0006372942589223385,8.677631337240223e-05,0
aniso_k3,B-A,complete,angular_sw_bin3,77395,0.0006711659952998161,0.0006372942589223385,8.677631337240223e-05,0
aniso_k3,B-A,complete,angular_sw_bin3,65457,0.0005182079039514065,0.0006372942589223385,8.677631337240223e-05,0
aniso_k3,B-A,complete,angular_sw_mean,8925,0.0002997682895511389,0.0003660947162037094,0.00010528156709449811,0
aniso_k3,B-A,complete,angular_sw_mean,77395,0.00028381566517055035,0.0003660947162037094,0.00010528156709449811,0
aniso_k3,B-A,complete,angular_sw_mean,65457,0.0005147001938894391,0.0003660947162037094,0.00010528156709449811,0
aniso_k3,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
aniso_k3,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
aniso_k3,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
aniso_k3,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
aniso_k3,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
aniso_k3,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
aniso_k3,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
aniso_k3,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
aniso_k3,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
aniso_k3,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
aniso_k3,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
aniso_k3,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
aniso_k3,B-A,complete,mmd,8925,1.0132789611816406e-05,2.2610028584798176e-05,2.3520274452503697e-05,0
aniso_k3,B-A,complete,mmd,77395,2.1457672119140625e-06,2.2610028584798176e-05,2.3520274452503697e-05,0
aniso_k3,B-A,complete,mmd,65457,5.555152893066406e-05,2.2610028584798176e-05,2.3520274452503697e-05,0
aniso_k3,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
aniso_k3,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
aniso_k3,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
aniso_k3,B-A,complete,nfe,8925,0,0,0.0,
aniso_k3,B-A,complete,nfe,77395,0,0,0.0,
aniso_k3,B-A,complete,nfe,65457,0,0,0.0,
aniso_k3,B-A,complete,q950_err,8925,0.0,9.453566151033585e-08,6.684680731791458e-08,0
aniso_k3,B-A,complete,q950_err,77395,1.4180349226550377e-07,9.453566151033585e-08,6.684680731791458e-08,0
aniso_k3,B-A,complete,q950_err,65457,1.4180349226550377e-07,9.453566151033585e-08,6.684680731791458e-08,0
aniso_k3,B-A,complete,q990_err,8925,-6.525631243876895e-08,2.1752104146256317e-08,2.2182880700692696e-07,2
aniso_k3,B-A,complete,q990_err,77395,-1.9576893731630685e-07,2.1752104146256317e-08,2.2182880700692696e-07,2
aniso_k3,B-A,complete,q990_err,65457,3.2628156219384474e-07,2.1752104146256317e-08,2.2182880700692696e-07,2
aniso_k3,B-A,complete,q995_err,8925,1.2609454796280728e-07,0.0,8.91623099351534e-08,2
aniso_k3,B-A,complete,q995_err,77395,-6.304727398140364e-08,0.0,8.91623099351534e-08,2
aniso_k3,B-A,complete,q995_err,65457,-6.304727398140364e-08,0.0,8.91623099351534e-08,2
aniso_k3,B-A,complete,radial_w1,8925,3.725290298461914e-09,1.241763432820638e-09,1.756118687953918e-09,0
aniso_k3,B-A,complete,radial_w1,77395,0.0,1.241763432820638e-09,1.756118687953918e-09,0
aniso_k3,B-A,complete,radial_w1,65457,0.0,1.241763432820638e-09,1.756118687953918e-09,0
aniso_k3,B-A,complete,sample_time_s,8925,0.09727315604686737,0.09806786477565765,0.0015982245017083414,
aniso_k3,B-A,complete,sample_time_s,77395,0.10029765218496323,0.09806786477565765,0.0015982245017083414,
aniso_k3,B-A,complete,sample_time_s,65457,0.09663278609514236,0.09806786477565765,0.0015982245017083414,
aniso_k3,B-A,complete,sliced_w1,8925,0.000768713653087616,0.002127457410097122,0.0022455003180261108,0
aniso_k3,B-A,complete,sliced_w1,77395,0.00032111629843711853,0.002127457410097122,0.0022455003180261108,0
aniso_k3,B-A,complete,sliced_w1,65457,0.005292542278766632,0.002127457410097122,0.0022455003180261108,0
aniso_k3,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
aniso_k3,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
aniso_k3,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
aniso_k3,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
aniso_k3,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
aniso_k3,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
aniso_k3,B-A,complete,total_train_time_s,8925,3.2948857992887497,0.8981799135605494,2.7091999854320683,
aniso_k3,B-A,complete,total_train_time_s,77395,-2.888898104429245,0.8981799135605494,2.7091999854320683,
aniso_k3,B-A,complete,total_train_time_s,65457,2.2885520458221436,0.8981799135605494,2.7091999854320683,
aniso_k3,B-C,complete,angular_sw_bin0,8925,3.462936729192734e-05,0.0005999850109219551,0.00046451163763565947,0
aniso_k3,B-C,complete,angular_sw_bin0,77395,0.0005929451435804367,0.0005999850109219551,0.00046451163763565947,0
aniso_k3,B-C,complete,angular_sw_bin0,65457,0.0011723805218935013,0.0005999850109219551,0.00046451163763565947,0
aniso_k3,B-C,complete,angular_sw_bin1,8925,0.00023866072297096252,0.0003878124989569187,0.00012704508226739984,0
aniso_k3,B-C,complete,angular_sw_bin1,77395,0.00037563592195510864,0.0003878124989569187,0.00012704508226739984,0
aniso_k3,B-C,complete,angular_sw_bin1,65457,0.000549140851944685,0.0003878124989569187,0.00012704508226739984,0
aniso_k3,B-C,complete,angular_sw_bin2,8925,0.0001850132830440998,0.00012274753923217455,0.00024453706322000114,1
aniso_k3,B-C,complete,angular_sw_bin2,77395,-0.00020298641175031662,0.00012274753923217455,0.00024453706322000114,1
aniso_k3,B-C,complete,angular_sw_bin2,65457,0.0003862157464027405,0.00012274753923217455,0.00024453706322000114,1
aniso_k3,B-C,complete,angular_sw_bin3,8925,0.00025530438870191574,-0.0001371434579292933,0.0002861239145972348,2
aniso_k3,B-C,complete,angular_sw_bin3,77395,-0.0002479925751686096,-0.0001371434579292933,0.0002861239145972348,2
aniso_k3,B-C,complete,angular_sw_bin3,65457,-0.00041874218732118607,-0.0001371434579292933,0.0002861239145972348,2
aniso_k3,B-C,complete,angular_sw_mean,8925,0.00017840194050222635,0.00024335039779543877,0.00012807223385576244,0
aniso_k3,B-C,complete,angular_sw_mean,77395,0.00012940051965415478,0.00024335039779543877,0.00012807223385576244,0
aniso_k3,B-C,complete,angular_sw_mean,65457,0.00042224873322993517,0.00024335039779543877,0.00012807223385576244,0
aniso_k3,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
aniso_k3,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
aniso_k3,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
aniso_k3,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
aniso_k3,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
aniso_k3,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
aniso_k3,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
aniso_k3,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
aniso_k3,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
aniso_k3,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
aniso_k3,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
aniso_k3,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
aniso_k3,B-C,complete,mmd,8925,5.125999450683594e-06,1.8437703450520832e-05,3.5859656711085695e-05,1
aniso_k3,B-C,complete,mmd,77395,-1.728534698486328e-05,1.8437703450520832e-05,3.5859656711085695e-05,1
aniso_k3,B-C,complete,mmd,65457,6.747245788574219e-05,1.8437703450520832e-05,3.5859656711085695e-05,1
aniso_k3,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
aniso_k3,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
aniso_k3,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
aniso_k3,B-C,complete,nfe,8925,0,0,0.0,
aniso_k3,B-C,complete,nfe,77395,0,0,0.0,
aniso_k3,B-C,complete,nfe,65457,0,0,0.0,
aniso_k3,B-C,complete,q950_err,8925,0.0,4.7267830755167925e-08,1.7686002810184367e-07,1
aniso_k3,B-C,complete,q950_err,77395,-1.4180349226549022e-07,4.7267830755167925e-08,1.7686002810184367e-07,1
aniso_k3,B-C,complete,q950_err,65457,2.83606984530994e-07,4.7267830755167925e-08,1.7686002810184367e-07,1
aniso_k3,B-C,complete,q990_err,8925,-6.525631243876895e-08,2.1752104146256317e-08,1.2304848277515085e-07,2
aniso_k3,B-C,complete,q990_err,77395,-6.525631243876895e-08,2.1752104146256317e-08,1.2304848277515085e-07,2
aniso_k3,B-C,complete,q990_err,65457,1.9576893731630685e-07,2.1752104146256317e-08,1.2304848277515085e-07,2
aniso_k3,B-C,complete,q995_err,8925,-1.8914182194074147e-07,-6.304727398024716e-08,1.0295576728384291e-07,2
aniso_k3,B-C,complete,q995_err,77395,-6.304727398140364e-08,-6.304727398024716e-08,1.0295576728384291e-07,2
aniso_k3,B-C,complete,q995_err,65457,6.304727398140364e-08,-6.304727398024716e-08,1.0295576728384291e-07,2
aniso_k3,B-C,complete,radial_w1,8925,-3.725290298461914e-09,0.0,5.268356063861754e-09,2
aniso_k3,B-C,complete,radial_w1,77395,-3.725290298461914e-09,0.0,5.268356063861754e-09,2
aniso_k3,B-C,complete,radial_w1,65457,7.450580596923828e-09,0.0,5.268356063861754e-09,2
aniso_k3,B-C,complete,sample_time_s,8925,0.03476549685001373,0.03530328472455343,0.013428854034764619,
aniso_k3,B-C,complete,sample_time_s,77395,0.052012503147125244,0.03530328472455343,0.013428854034764619,
aniso_k3,B-C,complete,sample_time_s,65457,0.0191318541765213,0.03530328472455343,0.013428854034764619,
aniso_k3,B-C,complete,sliced_w1,8925,-3.9905309677124023e-05,0.0013509131968021393,0.0032381313660099858,2
aniso_k3,B-C,complete,sliced_w1,77395,-0.0017322301864624023,0.0013509131968021393,0.0032381313660099858,2
aniso_k3,B-C,complete,sliced_w1,65457,0.005824875086545944,0.0013509131968021393,0.0032381313660099858,2
aniso_k3,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
aniso_k3,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
aniso_k3,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
aniso_k3,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
aniso_k3,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
aniso_k3,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
aniso_k3,B-C,complete,total_train_time_s,8925,-1.0132007449865341,0.33088813970486325,1.030306880439428,
aniso_k3,B-C,complete,total_train_time_s,77395,1.4901360347867012,0.33088813970486325,1.030306880439428,
aniso_k3,B-C,complete,total_train_time_s,65457,0.5157291293144226,0.33088813970486325,1.030306880439428,
aniso_k30,B-A,complete,angular_sw_bin0,8925,-0.0007325587794184685,-0.0004553813487291336,0.000253125117458694,3
aniso_k30,B-A,complete,angular_sw_bin0,77395,-0.000512976199388504,-0.0004553813487291336,0.000253125117458694,3
aniso_k30,B-A,complete,angular_sw_bin0,65457,-0.00012060906738042831,-0.0004553813487291336,0.000253125117458694,3
aniso_k30,B-A,complete,angular_sw_bin1,8925,-4.347134381532669e-05,-4.6347578366597496e-05,0.0003872953348532327,2
aniso_k30,B-A,complete,angular_sw_bin1,77395,-0.000522117130458355,-4.6347578366597496e-05,0.0003872953348532327,2
aniso_k30,B-A,complete,angular_sw_bin1,65457,0.00042654573917388916,-4.6347578366597496e-05,0.0003872953348532327,2
aniso_k30,B-A,complete,angular_sw_bin2,8925,-0.00020550377666950226,-0.000442864994208018,0.00019919913562590995,3
aniso_k30,B-A,complete,angular_sw_bin2,77395,-0.00043014856055378914,-0.000442864994208018,0.00019919913562590995,3
aniso_k30,B-A,complete,angular_sw_bin2,65457,-0.0006929426454007626,-0.000442864994208018,0.00019919913562590995,3
aniso_k30,B-A,complete,angular_sw_bin3,8925,-0.00022133346647024155,-0.0005230214446783066,0.000967959408403269,2
